| file | runtime_surface | classification | related_issue_ids | migration_target | revisit_lane | reason |
| packages/vue-charts/src/chartUtils.ts | document | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/chartUtils.ts | documentElement | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/chartUtils.ts | window | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/echarts-render-core.ts | cancelAnimationFrame | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/echarts-render-core.ts | requestAnimationFrame | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/useChartElementSize.ts | cancelAnimationFrame | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/useChartElementSize.ts | requestAnimationFrame | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/useChartElementSize.ts | ResizeObserver | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/UseEcharts.vue | clearTimeout | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-charts/src/UseEcharts/UseEcharts.vue | setTimeout | web-library-package | C-01 | keep chart rendering runtime package-owned; app data/query behavior remains outside package | M4 | Existing chart rendering browser access is classified as web-library behavior. |
| packages/vue-hooks/src/useAppElementSize.ts | document | web-library-package | C-01, C-02 | keep guarded composable runtime access package-owned; app store/router coupling remains forbidden | M4 | Existing composable browser observer access is classified as web-library behavior. |
| packages/vue-hooks/src/useAppElementSize.ts | documentElement | web-library-package | C-01, C-02 | keep guarded composable runtime access package-owned; app store/router coupling remains forbidden | M4 | Existing composable browser observer access is classified as web-library behavior. |
| packages/vue-hooks/src/useAppElementSize.ts | ResizeObserver | web-library-package | C-01, C-02 | keep guarded composable runtime access package-owned; app store/router coupling remains forbidden | M4 | Existing composable browser observer access is classified as web-library behavior. |
| packages/vue-primevue-adapter/src/theme/colorAdapter.ts | console | web-library-package | C-01, C-06 | PrimeVue adapter diagnostics remain package-owned; prefer injected logger if expanded | M4 | PrimeVue adapter package owns this web-library runtime diagnostic surface. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | addEventListener | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | cancelAnimationFrame | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | clearTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | documentElement | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | MutationObserver | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | removeEventListener | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | requestAnimationFrame | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/CScrollbar/CScrollbar.vue | setTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/Icons/Icons.vue | console | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/PrimeDialog/PrimeDialog.vue | document | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/PrimeDialog/PrimeDialog.vue | window | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/PrimeDialog/useDialog.ts | clearTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/PrimeDialog/useDialog.ts | setTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/engine/core/FormController.ts | clearTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/engine/core/FormController.ts | setTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/engine/utils/logger.ts | console | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/engine/validation/ValidationEngine.ts | clearTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/engine/validation/ValidationEngine.ts | setTimeout | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProForm/index.vue | console | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/engine/engines/export.ts | document | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/engine/hooks/useProTableInfiniteScroll.ts | addEventListener | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/engine/hooks/useProTableInfiniteScroll.ts | removeEventListener | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/ProTable.vue | console | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/ProTable.vue | document | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/VirtualGridRenderer.vue | console | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
| packages/vue-ui/src/ProTable/VirtualGridRenderer.vue | requestAnimationFrame | web-library-package | C-01, C-06 | keep as CCD UI primitive runtime; do not move app-specific capability ownership into package | M4 | Existing UI primitive runtime access is classified as package-owned web-library behavior. |
